 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                fINP                 VP1                 VP2                  VM                 KP1                 KP2                  KM                Qmax                 Kba                Kdes                Kads                rEP1                rEP2                 rEM                 pEP                 pEM                  fD                  gD                  Vg               alpha                  Vm                  KD                  Yg                 Q10               gamma               rMORT                beta             Vm_dorm               VmA2D               VmD2A             SWP_A2D                 tau             SWP_D2A               wdorm             VNup_MB          VNup_PLANT            KsNH4_MB            KsNO3_MB         KsNH4_PLANT         KsNO3_PLANT                Vnit              Vdenit                 YgN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20130312        0.400000E+00        0.446485E+01        0.438078E+02        0.210840E+02        0.625337E+02        0.625337E+01        0.625337E+03        0.250000E+01        0.600000E+01        0.438760E-02        0.332906E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.238267E-01        0.400007E-01        0.151481E-02        0.495098E-03        0.227138E+00        0.128370E+01        0.105475E-01        0.245839E-06        0.501060E-03        0.103794E-05        0.170442E-04        0.387101E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.239595E-01        0.000000E+00        0.625337E-04        0.625337E-04        0.000000E+00        0.000000E+00        0.995545E-02        0.163088E-02        0.100000E+01
  20130313        0.400000E+00        0.448093E+01        0.438611E+02        0.211420E+02        0.628456E+02        0.628456E+01        0.628456E+03        0.250000E+01        0.600000E+01        0.440218E-02        0.333182E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.240132E-01        0.400007E-01        0.151984E-02        0.497568E-03        0.227002E+00        0.128370E+01        0.105475E-01        0.228597E-06        0.501060E-03        0.103794E-05        0.159015E-04        0.410022E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.241470E-01        0.000000E+00        0.628456E-04        0.628456E-04        0.000000E+00        0.000000E+00        0.101461E-01        0.172245E-02        0.100000E+01
  20130314        0.400000E+00        0.465705E+01        0.444367E+02        0.217743E+02        0.662752E+02        0.662752E+01        0.662752E+03        0.250000E+01        0.600000E+01        0.456091E-02        0.336146E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.260977E-01        0.400007E-01        0.157465E-02        0.524721E-03        0.225537E+00        0.128370E+01        0.105475E-01        0.211150E-06        0.501060E-03        0.103794E-05        0.152174E-04        0.450138E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.262431E-01        0.000000E+00        0.662752E-04        0.662752E-04        0.000000E+00        0.000000E+00        0.111616E-01        0.196618E-02        0.100000E+01
  20130315        0.400000E+00        0.492463E+01        0.452842E+02        0.227243E+02        0.715242E+02        0.715242E+01        0.715242E+03        0.250000E+01        0.600000E+01        0.479866E-02        0.340443E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.294078E-01        0.400007E-01        0.165673E-02        0.566279E-03        0.223415E+00        0.128370E+01        0.105475E-01        0.196552E-06        0.501060E-03        0.103794E-05        0.149037E-04        0.498436E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.295716E-01        0.000000E+00        0.715242E-04        0.715242E-04        0.000000E+00        0.000000E+00        0.127153E-01        0.231207E-02        0.100000E+01
  20130316        0.400000E+00        0.523316E+01        0.462244E+02        0.238048E+02        0.776267E+02        0.776267E+01        0.776267E+03        0.250000E+01        0.600000E+01        0.506787E-02        0.345121E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.334326E-01        0.400007E-01        0.174967E-02        0.614594E-03        0.221106E+00        0.128370E+01        0.105475E-01        0.181759E-06        0.501060E-03        0.103794E-05        0.145553E-04        0.555893E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.336189E-01        0.000000E+00        0.776267E-04        0.776267E-04        0.000000E+00        0.000000E+00        0.146282E-01        0.274920E-02        0.100000E+01
  20130317        0.400000E+00        0.558105E+01        0.472415E+02        0.250053E+02        0.845617E+02        0.845617E+01        0.845617E+03        0.250000E+01        0.600000E+01        0.536538E-02        0.350078E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.382288E-01        0.400007E-01        0.185238E-02        0.669500E-03        0.218661E+00        0.128370E+01        0.105475E-01        0.169365E-06        0.501060E-03        0.103794E-05        0.143589E-04        0.617480E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.384419E-01        0.000000E+00        0.845617E-04        0.845617E-04        0.000000E+00        0.000000E+00        0.169062E-01        0.326906E-02        0.100000E+01
  20130318        0.400000E+00        0.484325E+01        0.450297E+02        0.224367E+02        0.699233E+02        0.699233E+01        0.699233E+03        0.250000E+01        0.600000E+01        0.472679E-02        0.339161E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.283831E-01        0.400007E-01        0.163191E-02        0.553604E-03        0.224048E+00        0.128370E+01        0.105475E-01        0.156789E-06        0.501060E-03        0.103794E-05        0.117106E-04        0.572532E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.285413E-01        0.000000E+00        0.699233E-04        0.699233E-04        0.000000E+00        0.000000E+00        0.126986E-01        0.252959E-02        0.100000E+01
  20130319        0.400000E+00        0.500573E+01        0.455350E+02        0.230099E+02        0.731235E+02        0.731235E+01        0.731235E+03        0.250000E+01        0.600000E+01        0.486993E-02        0.341700E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.304445E-01        0.400007E-01        0.168133E-02        0.578941E-03        0.222794E+00        0.128370E+01        0.105475E-01        0.145227E-06        0.501060E-03        0.103794E-05        0.111755E-04        0.619737E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.306141E-01        0.000000E+00        0.731235E-04        0.731235E-04        0.000000E+00        0.000000E+00        0.137781E-01        0.282321E-02        0.100000E+01
  20130320        0.400000E+00        0.472757E+01        0.446631E+02        0.220259E+02        0.676542E+02        0.676542E+01        0.676542E+03        0.250000E+01        0.600000E+01        0.462396E-02        0.337302E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.269534E-01        0.400007E-01        0.159641E-02        0.535639E-03        0.224966E+00        0.128370E+01        0.105475E-01        0.135520E-06        0.501060E-03        0.103794E-05        0.990185E-05        0.614533E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.271036E-01        0.000000E+00        0.676542E-04        0.676542E-04        0.000000E+00        0.000000E+00        0.123247E-01        0.258793E-02        0.100000E+01
  20130321        0.400000E+00        0.496502E+01        0.454094E+02        0.228667E+02        0.723201E+02        0.723202E+01        0.723201E+03        0.250000E+01        0.600000E+01        0.483419E-02        0.341072E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.299221E-01        0.400007E-01        0.166899E-02        0.572580E-03        0.223104E+00        0.128370E+01        0.105475E-01        0.125652E-06        0.501060E-03        0.103794E-05        0.959825E-05        0.672778E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.300888E-01        0.000000E+00        0.723201E-04        0.723201E-04        0.000000E+00        0.000000E+00        0.138366E-01        0.298099E-02        0.100000E+01
  20130322        0.400000E+00        0.477257E+01        0.448064E+02        0.221860E+02        0.685360E+02        0.685360E+01        0.685360E+03        0.250000E+01        0.600000E+01        0.466405E-02        0.338030E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.275058E-01        0.400007E-01        0.161025E-02        0.542620E-03        0.224606E+00        0.128370E+01        0.105475E-01        0.117357E-06        0.501060E-03        0.103794E-05        0.864911E-05        0.675876E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.276591E-01        0.000000E+00        0.685360E-04        0.685360E-04        0.000000E+00        0.000000E+00        0.128484E-01        0.283054E-02        0.100000E+01
  20130323        0.400000E+00        0.465097E+01        0.444170E+02        0.217525E+02        0.661564E+02        0.661564E+01        0.661564E+03        0.250000E+01        0.600000E+01        0.455546E-02        0.336045E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.260244E-01        0.400007E-01        0.157276E-02        0.523780E-03        0.225587E+00        0.128370E+01        0.105475E-01        0.108914E-06        0.501060E-03        0.103794E-05        0.784000E-05        0.689048E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.261695E-01        0.000000E+00        0.661564E-04        0.661564E-04        0.000000E+00        0.000000E+00        0.122908E-01        0.277204E-02        0.100000E+01
  20130324        0.400000E+00        0.455622E+01        0.441089E+02        0.214130E+02        0.643091E+02        0.643091E+01        0.643091E+03        0.250000E+01        0.600000E+01        0.447026E-02        0.334463E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.248950E-01        0.400007E-01        0.154335E-02        0.509154E-03        0.226369E+00        0.128370E+01        0.105475E-01        0.101809E-06        0.501060E-03        0.103794E-05        0.719146E-05        0.702014E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.250337E-01        0.000000E+00        0.643091E-04        0.643091E-04        0.000000E+00        0.000000E+00        0.118743E-01        0.273344E-02        0.100000E+01
  20130325        0.400000E+00        0.456366E+01        0.441333E+02        0.214397E+02        0.644541E+02        0.644541E+01        0.644541E+03        0.250000E+01        0.600000E+01        0.447698E-02        0.334588E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.249830E-01        0.400007E-01        0.154567E-02        0.510302E-03        0.226307E+00        0.128370E+01        0.105475E-01        0.945685E-07        0.501060E-03        0.103794E-05        0.669006E-05        0.731554E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.251222E-01        0.000000E+00        0.644541E-04        0.644541E-04        0.000000E+00        0.000000E+00        0.120452E-01        0.283329E-02        0.100000E+01
